amount,txn_hour,payment_mode,receiver_type,is_new_receiver,avg_amount_7d,avg_amount_30d,max_amount_7d,txn_count_1h,txn_count_24h,days_since_last_txn,night_txn_ratio,location_mismatch,is_night,is_round_amount,velocity_check,deviation_from_sender_avg,exceeds_recent_max,is_fraud
448.34,9,0,0,0,497.23,517.32,1426.74,0,5,0,0.61,0,0,0,0,0.87,0,0.0
135.11,5,0,0,0,155.87,153.08,456.92,1,4,7,0.44,0,1,0,0,0.88,0,0.0
962.72,11,2,2,0,764.22,781.34,1494.34,0,4,2,0.26,0,0,0,0,1.23,0,0.0
1220.01,19,1,1,0,1535.01,1420.09,3977.2,0,2,0,0.15,0,0,0,0,0.86,0,0.0
461.87,8,1,2,0,703.88,666.22,1057.56,0,4,2,0.22,0,0,0,0,0.69,0,0.0
1482.62,18,1,1,1,722.95,746.02,1914.83,0,2,0,0.58,0,0,0,1,1.99,0,0.0
265.17,19,1,1,1,137.83,142.01,402.44,2,4,6,0.22,0,0,0,0,1.87,0,0.0
113.87,12,2,1,0,183.84,171.0,287.18,1,4,1,0.14,0,0,0,0,0.67,0,0.0
1646.11,6,1,2,0,663.43,684.78,869.99,1,1,5,0.18,0,0,0,0,2.4,1,0.0
70.31,3,2,1,0,50.14,52.13,73.29,0,6,6,0.1,0,1,0,0,1.35,0,0.0
24.97,12,2,2,0,74.76,74.03,221.66,0,3,0,0.76,1,0,0,0,0.34,0,0.0
266.01,8,1,0,0,193.44,201.57,399.74,0,3,0,0.24,0,0,0,0,1.32,0,0.0
745.07,17,0,1,1,1284.32,1380.22,1895.24,0,3,2,0.54,0,0,0,0,0.54,0,0.0
235.63,9,0,0,0,857.94,845.28,1382.98,0,6,6,0.35,0,0,0,0,0.28,0,1.0
413.48,8,0,1,0,483.69,453.13,664.44,2,5,4,0.42,0,0,0,0,0.91,0,0.0
899.13,19,0,2,0,1680.01,1830.66,2648.94,0,1,1,0.31,0,0,0,0,0.49,0,0.0
755.87,18,1,0,1,1900.12,1760.8,3754.39,0,2,0,0.21,0,0,0,0,0.43,0,0.0
437.48,21,1,0,0,765.71,726.46,1417.61,0,0,4,0.22,0,0,0,0,0.6,0,0.0
578.65,17,2,2,0,588.81,580.53,1178.75,1,3,8,0.53,0,0,0,0,1.0,0,0.0
213.67,12,0,0,0,195.72,185.08,289.73,1,3,3,0.19,0,0,0,0,1.15,0,0.0
268.49,11,0,2,0,98.87,109.86,180.26,0,3,4,0.15,0,0,0,0,2.44,1,0.0
1786.54,12,1,2,0,699.72,730.7,1344.13,0,4,8,0.24,0,0,0,0,2.44,1,0.0
1001.75,12,1,0,0,773.57,814.39,2031.7,0,3,14,0.55,0,0,0,0,1.23,0,0.0
87.27,1,2,0,1,124.75,133.69,314.4,0,2,7,0.31,0,1,0,0,0.65,0,0.0
1361.35,19,1,0,0,686.12,719.53,1475.49,2,3,11,0.22,0,0,0,0,1.89,0,0.0
614.87,13,2,0,0,544.65,542.01,707.39,0,2,2,0.11,0,0,0,0,1.13,0,0.0
795.54,18,1,0,0,963.08,875.89,1917.92,0,6,2,0.64,0,0,0,0,0.91,0,0.0
23.95,4,0,2,0,58.6,55.01,124.81,2,2,18,0.6,0,1,0,0,0.44,0,0.0
2662.68,19,2,0,0,3281.87,3574.9,7517.07,0,6,12,0.38,0,0,0,0,0.74,0,0.0
100.04,22,0,0,1,52.62,48.02,131.54,0,2,4,0.12,0,0,0,0,2.08,0,0.0
91.63,17,0,0,1,113.71,120.96,337.36,1,3,16,0.2,0,0,0,0,0.76,0,0.0
2772.81,15,2,0,0,1734.37,1845.36,3501.7,0,4,0,0.44,0,0,0,0,1.5,0,0.0
761.01,20,1,2,0,2177.77,2248.93,5111.97,0,4,1,0.3,0,0,0,0,0.34,0,0.0
2569.85,19,1,1,1,1820.07,1775.03,3951.5,0,3,0,0.45,0,0,0,0,1.45,0,0.0
953.38,16,0,0,0,1453.39,1414.13,3042.6,0,3,7,0.34,0,0,0,0,0.67,0,0.0
88.53,4,1,2,0,155.56,148.51,242.7,0,5,3,0.29,0,1,0,0,0.6,0,0.0
114.49,8,2,1,0,111.24,115.59,286.88,0,4,2,0.72,0,0,0,0,0.99,0,0.0
508.5,8,0,0,0,679.95,749.91,1220.91,2,2,0,0.12,0,0,0,0,0.68,0,0.0
498.06,14,1,2,0,1254.93,1235.29,1616.62,0,1,6,0.79,0,0,0,0,0.4,0,0.0
442.58,6,0,1,0,822.21,887.86,2373.08,0,3,18,0.4,0,0,0,0,0.5,0,0.0
461.06,18,0,1,0,590.19,632.16,1374.02,0,2,0,0.32,0,0,0,0,0.73,0,0.0
2124.78,21,0,1,0,1640.97,1733.97,4874.97,0,3,0,0.48,0,0,0,0,1.23,0,1.0
420.87,2,1,1,0,863.75,845.06,1096.93,1,5,1,0.27,0,1,0,0,0.5,0,0.0
778.25,17,0,1,0,460.63,427.99,1322.57,1,4,6,0.43,0,0,0,0,1.82,0,0.0
3019.52,19,1,0,0,1418.26,1382.55,3958.82,1,1,4,0.24,0,0,0,1,2.18,0,0.0
1138.54,23,0,2,0,1312.34,1220.31,3379.55,0,2,1,0.28,0,1,0,0,0.93,0,0.0
265.08,13,0,0,0,233.44,244.78,314.83,0,1,2,0.5,0,0,0,0,1.08,0,0.0
439.61,9,1,2,0,552.82,507.71,831.74,0,6,16,0.54,0,0,0,0,0.87,0,0.0
146.14,9,0,0,0,296.31,285.78,733.51,0,1,2,0.28,0,0,0,0,0.51,0,0.0
721.63,7,1,1,0,391.56,403.64,731.07,0,2,10,0.24,0,0,0,0,1.79,0,0.0
568.87,13,0,1,0,544.75,568.0,1010.63,1,1,0,0.07,0,0,0,0,1.0,0,0.0
6153.84,21,0,1,0,8288.9,8665.28,18642.59,2,2,0,0.23,0,0,0,0,0.71,0,0.0
548.74,23,0,0,0,542.88,578.47,1180.98,1,3,2,0.13,0,1,0,0,0.95,0,0.0
661.01,3,0,2,0,744.71,708.6,1235.09,0,3,9,0.36,0,1,0,0,0.93,0,0.0
455.01,9,0,2,0,339.67,311.84,803.59,0,0,7,0.09,0,0,0,0,1.46,0,0.0
93.27,18,2,0,1,106.45,103.5,156.12,0,0,3,0.42,0,0,0,1,0.9,0,0.0
5192.71,22,0,0,0,5689.1,5727.41,10585.26,1,4,10,0.11,0,0,0,0,0.91,0,0.0
2218.27,7,2,0,0,2705.62,2796.9,7466.23,1,2,10,0.16,0,0,0,0,0.79,0,0.0
303.32,11,1,1,0,708.44,649.99,1790.39,0,7,6,0.38,0,0,0,0,0.47,0,0.0
927.94,4,0,2,0,3176.87,2927.63,7642.09,0,2,1,0.7,0,1,0,0,0.32,0,0.0
528.22,3,0,2,0,222.0,216.39,624.75,0,1,6,0.21,0,1,0,0,2.44,0,0.0
571.95,15,0,2,0,549.65,524.18,1495.78,3,4,5,0.18,0,0,0,0,1.09,0,0.0
456.47,18,2,1,0,610.19,596.91,741.74,1,2,3,0.24,0,0,0,0,0.76,0,0.0
15284.78,14,2,2,1,4032.98,3875.07,10905.29,0,3,5,0.17,1,0,0,1,3.94,1,1.0
2548.83,7,1,1,0,1493.07,1407.61,2925.77,0,6,0,0.39,0,0,0,0,1.81,0,0.0
115.82,15,2,0,0,93.56,89.1,151.2,1,2,3,0.26,0,0,0,0,1.3,0,0.0
707.14,13,2,2,0,935.95,959.6,2287.74,1,4,0,0.14,0,0,0,0,0.74,0,0.0
130.53,5,2,1,0,123.05,115.27,251.66,1,3,16,0.1,1,1,0,0,1.13,0,0.0
218.71,4,1,1,0,116.29,118.72,212.38,0,2,4,0.21,0,1,0,0,1.84,1,0.0
383.76,7,1,0,0,715.43,701.76,1044.97,1,2,19,0.41,0,0,0,0,0.55,0,0.0
47.99,12,1,0,0,40.49,44.24,120.32,0,6,13,0.25,0,0,0,0,1.08,0,0.0
589.5,7,2,1,0,1169.55,1209.51,3148.13,1,5,2,0.65,0,0,0,0,0.49,0,0.0
1096.2,5,0,0,1,1428.45,1410.23,3313.64,0,4,16,0.57,0,1,0,0,0.78,0,0.0
681.98,12,0,2,0,455.06,472.9,818.68,0,3,16,0.35,0,0,0,0,1.44,0,0.0
248.13,23,0,0,0,272.91,294.59,343.4,0,3,5,0.51,0,1,0,0,0.84,0,0.0
196.19,14,0,0,0,350.05,376.51,508.58,1,3,6,0.37,0,0,0,0,0.52,0,0.0
424.1,12,1,1,0,877.96,845.43,2392.29,0,2,4,0.43,1,0,0,0,0.5,0,1.0
785.41,22,0,0,0,812.77,766.22,1983.53,1,0,2,0.6,0,0,0,0,1.03,0,0.0
560.44,10,0,2,0,296.2,275.29,434.81,0,3,4,0.28,0,0,0,0,2.04,1,0.0
69.16,6,0,1,0,145.96,133.67,418.74,1,3,4,0.28,0,0,0,0,0.52,0,0.0
4924.78,20,2,1,0,4635.43,4974.79,12670.08,2,2,4,0.07,0,0,0,0,0.99,0,0.0
414.01,10,0,1,0,269.66,288.46,654.17,1,2,13,0.32,0,0,0,0,1.44,0,0.0
3786.96,0,1,1,0,4675.29,4537.33,6955.65,0,5,0,0.19,0,1,0,0,0.83,0,0.0
1115.33,23,1,1,1,1055.23,1095.26,2852.35,0,5,18,0.24,0,1,0,0,1.02,0,0.0
319.29,6,2,2,0,145.56,151.96,241.22,0,0,3,0.19,0,0,0,0,2.1,1,0.0
1332.94,0,1,2,1,2162.96,2049.91,3666.41,0,5,5,0.1,0,1,0,0,0.65,0,0.0
163.48,11,0,2,0,318.4,334.72,876.87,0,5,0,0.16,0,0,0,0,0.49,0,0.0
1008.8,23,0,1,0,479.29,505.25,860.72,0,4,2,0.59,0,1,0,0,2.0,1,0.0
129.04,19,2,0,0,111.13,114.86,162.53,3,3,0,0.44,0,0,0,0,1.12,0,0.0
195.22,13,1,0,0,208.31,209.04,572.83,0,3,1,0.2,0,0,0,0,0.93,0,0.0
318.55,5,0,1,0,466.46,452.09,743.22,1,2,1,0.2,0,1,0,0,0.7,0,0.0
302.89,8,0,1,0,209.96,229.2,619.96,0,2,19,0.08,0,0,0,0,1.32,0,0.0
931.34,21,0,0,0,2196.82,2087.36,3403.67,1,6,3,0.4,0,0,0,0,0.45,0,0.0
341.21,3,1,1,0,584.6,551.43,1043.54,0,1,1,0.38,0,1,0,0,0.62,0,0.0
234.9,4,2,0,1,134.08,129.56,278.48,0,3,5,0.58,0,1,0,0,1.81,0,0.0
1633.35,1,0,0,0,994.85,1061.4,1956.11,0,0,11,0.21,0,1,0,0,1.54,0,0.0
303.33,13,2,0,0,498.81,527.26,1300.09,1,2,2,0.12,0,0,0,0,0.58,0,0.0
494.23,16,1,1,0,480.27,515.42,1061.77,1,6,3,0.23,0,0,0,0,0.96,0,0.0
232.7,0,1,0,1,170.24,186.09,462.83,0,3,11,0.51,0,1,0,0,1.25,0,0.0
308.13,17,0,2,0,258.96,271.18,452.47,0,4,1,0.18,0,0,0,0,1.14,0,0.0
288.1,3,2,0,0,176.06,167.45,343.44,0,1,0,0.28,0,1,0,0,1.72,0,1.0
539.69,6,1,1,0,426.27,435.72,724.56,1,3,12,0.09,1,0,0,0,1.24,0,1.0
166.45,12,0,0,0,592.33,555.04,1060.97,0,1,7,0.71,0,0,0,0,0.3,0,0.0
356.11,22,0,1,0,555.69,612.56,951.71,0,3,4,0.34,0,0,0,0,0.58,0,0.0
226.93,4,1,0,1,213.26,194.82,277.5,0,2,1,0.34,0,1,0,0,1.16,0,0.0
368.48,5,2,1,0,804.91,783.91,1239.11,1,2,0,0.31,0,1,0,0,0.47,0,0.0
509.65,21,2,2,0,502.95,513.75,1425.88,0,3,1,0.7,0,0,0,0,0.99,0,0.0
976.72,20,2,0,0,502.48,495.58,1149.1,1,6,0,0.23,0,0,0,0,1.97,0,0.0
367.81,17,0,0,1,139.5,150.57,348.47,0,2,2,0.19,0,0,0,0,2.44,1,1.0
170.68,5,1,1,1,236.98,220.37,390.91,0,1,1,0.23,0,1,0,0,0.77,0,0.0
385.57,2,0,2,1,166.07,168.82,451.63,1,5,5,0.31,0,1,0,0,2.28,0,0.0
1078.42,10,2,0,0,591.99,581.11,1266.97,1,3,11,0.07,0,0,0,0,1.86,0,0.0
326.39,18,2,2,0,232.36,229.43,313.84,0,5,1,0.12,0,0,0,0,1.42,1,0.0
138.02,19,2,0,0,158.6,145.12,305.67,0,4,4,0.31,0,0,0,0,0.95,0,0.0
371.09,15,1,1,0,269.87,275.45,769.86,0,4,0,0.44,0,0,0,0,1.35,0,0.0
79.05,2,1,1,0,35.99,33.16,53.6,2,4,0,0.2,0,1,0,0,2.38,1,0.0
830.39,20,0,1,0,909.09,889.06,2632.05,0,2,4,0.42,0,0,0,0,0.93,0,0.0
204.42,21,0,0,0,191.66,198.78,468.55,1,3,1,0.24,0,0,0,0,1.03,0,0.0
402.97,0,2,1,0,840.87,931.78,1474.32,0,0,2,0.18,0,1,0,0,0.43,0,0.0
1479.97,21,0,1,1,1810.59,1848.25,2714.82,0,5,3,0.68,0,0,0,0,0.8,0,0.0
428.84,22,1,0,0,438.85,462.07,1248.5,1,6,7,0.02,0,0,0,0,0.93,0,0.0
413.24,8,1,0,0,346.62,352.82,692.45,0,4,3,0.45,0,0,0,0,1.17,0,0.0
7020.06,6,0,0,0,6940.37,6931.45,11617.48,0,2,2,0.06,0,0,0,0,1.01,0,0.0
1441.38,18,1,1,0,2738.03,2649.04,4056.68,1,2,12,0.27,0,0,0,0,0.54,0,0.0
170.55,15,1,1,1,184.41,189.18,313.7,0,3,8,0.33,0,0,0,0,0.9,0,0.0
239.84,11,2,0,0,457.1,423.68,994.96,2,2,4,0.13,0,0,0,0,0.57,0,0.0
159.17,0,2,1,0,208.17,230.91,405.33,1,4,1,0.38,0,1,0,0,0.69,0,0.0
1439.27,12,0,1,0,2349.19,2424.0,4276.27,0,1,3,0.2,0,0,0,0,0.59,0,0.0
366.57,7,1,0,0,417.93,401.8,598.67,1,2,2,0.56,0,0,0,0,0.91,0,0.0
106.19,2,2,0,0,171.92,176.88,364.11,0,3,5,0.1,0,1,0,0,0.6,0,0.0
117.6,13,2,1,0,75.36,72.83,91.97,1,1,0,0.16,0,0,0,0,1.61,1,0.0
736.26,23,0,0,1,494.52,480.28,977.13,0,5,0,0.55,1,1,0,1,1.53,0,1.0
525.31,15,2,1,0,1250.18,1219.83,2464.53,0,6,6,0.17,0,0,0,0,0.43,0,0.0
3723.39,16,0,2,0,4663.85,4646.16,9537.43,0,2,1,0.53,0,0,0,0,0.8,0,0.0
347.78,2,0,0,0,505.13,493.42,813.62,0,2,2,0.21,0,1,0,0,0.7,0,0.0
122.28,22,2,1,0,175.96,182.75,403.91,1,2,1,0.49,0,0,0,0,0.67,0,0.0
37.21,3,2,2,0,77.65,86.13,94.42,0,4,0,0.34,0,1,0,0,0.43,0,0.0
401.8,12,1,2,1,362.41,332.14,560.58,2,8,9,0.68,0,0,0,0,1.21,0,0.0
373.93,17,0,2,0,336.31,350.98,758.07,0,2,1,0.07,0,0,0,0,1.07,0,0.0
2532.34,20,2,0,0,5017.7,4726.42,6768.35,0,2,6,0.23,0,0,0,0,0.54,0,0.0
828.62,11,2,2,0,494.22,455.32,1092.31,0,1,1,0.05,0,0,0,0,1.82,0,0.0
1152.01,0,2,1,1,1162.84,1279.8,3172.45,0,7,9,0.07,0,1,0,0,0.9,0,0.0
247.23,1,1,0,0,108.43,114.69,192.66,0,2,16,0.16,0,1,0,0,2.16,1,0.0
1577.97,13,1,0,0,2964.79,2848.63,3979.11,0,4,2,0.28,0,0,0,0,0.55,0,0.0
377.3,11,2,2,0,291.43,308.64,479.22,1,3,1,0.2,0,0,0,0,1.22,0,0.0
626.36,0,1,1,0,1287.17,1333.34,3612.15,0,3,0,0.1,0,1,0,0,0.47,0,0.0
420.1,17,1,2,0,243.54,227.52,623.9,1,7,3,0.23,0,0,0,0,1.85,0,0.0
181.71,20,0,2,0,324.81,341.7,751.8,2,3,3,0.48,0,0,0,0,0.53,0,0.0
28.38,21,1,1,1,62.53,68.08,103.26,0,1,1,0.24,0,0,0,0,0.42,0,0.0
170.46,6,0,2,0,242.29,254.85,438.96,0,1,1,0.59,0,0,0,0,0.67,0,0.0
124.32,5,1,0,1,192.56,199.85,442.41,0,1,7,0.16,0,1,0,0,0.62,0,0.0
108.49,23,0,1,1,118.76,119.02,217.94,0,3,1,0.32,0,1,0,0,0.91,0,0.0
175.93,12,1,0,0,137.02,145.02,308.73,0,1,12,0.54,0,0,0,0,1.21,0,0.0
1138.28,6,2,2,0,1881.67,1969.63,3644.09,0,4,0,0.48,0,0,0,0,0.58,0,0.0
738.11,2,0,0,0,544.05,568.84,1568.83,0,1,7,0.12,0,1,0,0,1.3,0,0.0
890.05,21,0,2,1,815.87,749.43,1799.8,1,7,5,0.38,0,0,0,0,1.19,0,0.0
691.15,14,0,0,0,1602.75,1605.83,3615.04,1,1,3,0.22,0,0,0,0,0.43,0,0.0
4677.94,4,0,2,0,4226.77,4227.17,5751.51,0,3,1,0.19,0,1,0,0,1.11,0,0.0
132.52,12,1,1,0,153.98,151.11,373.29,2,1,1,0.14,0,0,0,0,0.88,0,0.0
691.82,8,0,1,0,2029.14,1917.31,4295.66,0,5,9,0.21,0,0,0,0,0.36,0,0.0
1301.62,6,1,1,0,6222.0,5742.97,16044.35,2,1,0,0.31,0,0,0,0,0.23,0,0.0
1072.81,16,1,0,0,505.64,512.99,1423.11,0,6,3,0.47,1,0,0,0,2.09,0,0.0
153.36,2,2,0,0,170.61,163.48,295.61,0,1,3,0.11,0,1,0,0,0.94,0,0.0
1057.22,1,2,2,0,1257.4,1173.62,2543.96,1,8,1,0.22,0,1,0,0,0.9,0,0.0
150.5,17,2,2,0,142.36,149.7,236.96,2,3,11,0.41,0,0,0,0,1.01,0,0.0
1391.53,21,1,1,0,2187.45,2350.39,3714.55,0,0,5,0.15,0,0,0,0,0.59,0,0.0
136.63,11,1,1,0,182.14,185.99,475.33,0,3,1,0.08,0,0,0,0,0.73,0,1.0
31.62,4,2,0,0,25.36,25.56,52.14,1,3,6,0.16,0,1,0,0,1.24,0,0.0
1784.12,19,2,1,0,3047.58,2925.37,5899.99,1,5,11,0.55,0,0,0,0,0.61,0,0.0
974.53,0,1,1,0,1146.16,1059.09,2724.53,0,2,3,0.34,0,1,0,0,0.92,0,0.0
890.32,17,0,1,0,530.7,530.93,1070.25,2,2,3,0.03,0,0,0,0,1.68,0,0.0
373.43,15,2,0,0,239.39,231.03,388.24,0,0,4,0.17,0,0,0,0,1.62,0,0.0
275.39,14,1,0,1,336.3,363.09,989.57,0,2,7,0.42,0,0,0,0,0.76,0,0.0
126.3,0,1,1,0,310.25,322.58,902.54,1,6,1,0.31,0,1,0,0,0.39,0,0.0
239.8,15,0,2,0,630.75,585.35,1219.36,1,5,4,0.22,0,0,0,0,0.41,0,0.0
143.37,20,0,2,0,215.35,227.45,641.87,0,3,0,0.26,0,0,0,0,0.63,0,0.0
1179.79,10,0,1,0,1770.77,1766.61,4160.92,1,4,2,0.32,1,0,0,0,0.67,0,0.0
31.42,20,2,0,0,26.44,27.89,57.89,2,1,4,0.09,0,0,0,0,1.13,0,0.0
78.14,20,1,0,0,84.85,81.93,229.63,0,3,1,0.21,0,0,0,0,0.95,0,0.0
10.32,9,0,2,0,9.93,10.0,21.12,1,2,6,0.17,0,0,0,0,1.03,0,0.0
236.01,5,1,2,0,403.49,417.03,639.38,0,7,3,0.39,0,1,0,0,0.57,0,0.0
420.29,14,1,0,1,357.18,333.66,733.18,0,0,2,0.28,0,0,0,0,1.26,0,0.0
3357.15,15,1,1,0,4273.44,4073.03,5130.77,1,6,6,0.32,0,0,0,0,0.82,0,0.0
317.94,2,0,1,0,162.0,166.91,279.63,0,4,3,0.19,0,1,0,0,1.9,1,0.0
565.45,14,2,2,0,892.87,945.31,1468.48,0,1,0,0.15,0,0,0,0,0.6,0,0.0
213.42,15,0,2,1,407.71,374.56,866.51,0,2,21,0.08,0,0,0,0,0.57,0,0.0
110.83,4,2,1,0,37.77,34.5,53.67,1,3,0,0.23,0,1,0,0,3.21,1,0.0
106.59,22,2,0,0,55.05,54.35,112.17,1,3,0,0.06,0,0,0,0,1.96,0,0.0
4991.01,20,2,1,1,13469.58,13573.69,25941.47,0,3,6,0.46,0,0,0,0,0.37,0,0.0
667.96,3,2,1,0,421.29,428.2,936.85,0,4,1,0.36,0,1,0,0,1.56,0,0.0
140.34,5,2,1,1,108.89,100.18,217.74,1,4,5,0.19,0,1,0,0,1.4,0,0.0
1467.84,15,1,1,1,1154.81,1175.97,1950.34,0,4,5,0.49,0,0,0,0,1.25,0,0.0
478.77,0,1,1,0,218.41,213.77,610.66,0,5,3,0.27,0,1,0,0,2.24,0,0.0
199.64,21,0,1,0,130.36,139.46,287.88,2,5,4,0.14,0,0,0,0,1.43,0,0.0
144.51,8,1,2,0,158.33,163.69,222.65,1,3,2,0.25,0,0,0,0,0.88,0,0.0
424.4,0,2,1,0,81.91,90.03,103.86,0,5,5,0.71,1,1,0,0,4.71,1,0.0
2873.88,17,1,1,0,3761.56,3623.86,10015.53,0,2,23,0.26,0,0,0,0,0.79,0,0.0
330.5,5,1,2,0,283.15,282.36,682.7,1,7,0,0.4,0,1,0,0,1.17,0,0.0
104.82,2,0,1,0,164.77,179.81,302.48,0,4,5,0.41,0,1,0,0,0.58,0,0.0
422.58,20,1,1,0,210.88,215.76,360.96,1,0,4,0.25,0,0,0,0,1.96,1,0.0
120.92,12,0,1,0,136.9,137.03,195.54,0,8,1,0.11,0,0,0,0,0.88,0,0.0
141.71,2,2,0,0,179.25,173.33,461.66,0,6,3,0.11,0,1,0,0,0.82,0,0.0
211.09,0,1,1,0,202.89,200.21,399.23,0,4,11,0.29,0,1,0,0,1.05,0,0.0
285.49,14,2,1,1,275.33,298.7,571.91,1,3,5,0.18,0,0,0,0,0.96,0,0.0
224.94,21,0,0,0,124.56,128.18,249.43,0,3,3,0.4,0,0,0,0,1.75,0,0.0
324.36,2,0,2,0,361.13,364.42,1057.81,0,3,3,0.29,0,1,0,0,0.89,0,0.0
291.87,19,2,1,0,409.31,393.61,949.02,1,4,16,0.37,0,0,0,0,0.74,0,0.0
507.53,14,2,0,0,476.68,475.91,994.2,0,3,2,0.15,0,0,0,0,1.07,0,0.0
1296.52,15,1,1,0,1614.11,1745.9,3739.76,1,1,1,0.59,0,0,0,0,0.74,0,0.0
168.25,3,2,0,0,177.74,184.02,532.92,1,3,3,0.3,0,1,0,0,0.91,0,0.0
2003.34,12,1,1,0,3043.72,2897.22,5091.53,1,2,4,0.23,0,0,0,0,0.69,0,0.0
95.92,2,1,1,0,112.02,117.42,308.53,1,5,3,0.5,0,1,0,0,0.82,0,0.0
979.47,5,1,0,0,1287.28,1262.27,2187.37,0,1,3,0.13,0,1,0,0,0.78,0,0.0
589.22,7,2,2,0,1215.81,1269.52,2150.33,1,3,14,0.22,0,0,0,0,0.46,0,0.0
85.02,11,0,2,0,57.79,59.88,82.73,1,4,1,0.32,0,0,0,0,1.42,1,0.0
1080.33,9,0,2,1,1379.62,1384.03,2194.75,2,2,3,0.22,0,0,0,0,0.78,0,1.0
573.78,16,0,0,0,543.35,509.83,883.83,0,3,11,0.07,0,0,0,0,1.13,0,0.0
938.76,2,2,2,1,3098.02,3115.79,8482.05,0,2,3,0.11,0,1,0,0,0.3,0,0.0
448.1,14,1,0,0,282.32,278.45,648.42,1,3,3,0.37,1,0,0,0,1.61,0,0.0
509.84,3,1,1,1,893.99,954.04,1191.58,2,4,0,0.18,0,1,0,0,0.53,0,0.0
519.08,3,2,0,1,779.45,780.29,1257.41,0,4,1,0.38,0,1,0,1,0.67,0,1.0
1313.81,8,1,0,1,1503.56,1614.25,2833.36,1,3,1,0.1,0,0,0,0,0.81,0,0.0
1113.59,0,0,2,1,962.71,925.86,2005.84,1,5,2,0.17,0,1,0,0,1.2,0,0.0
634.64,19,1,2,1,481.38,529.75,1190.04,0,1,8,0.39,0,0,0,0,1.2,0,0.0
731.3,20,1,0,0,404.54,379.71,593.85,1,5,2,0.13,0,0,0,0,1.93,1,0.0
385.81,15,2,2,0,512.04,472.72,820.54,0,3,0,0.16,0,0,0,0,0.82,0,0.0
1811.42,15,0,2,1,1331.86,1289.87,2325.47,0,6,4,0.37,0,0,0,0,1.4,0,1.0
1046.76,16,2,2,1,532.08,535.18,743.22,2,2,0,0.33,0,0,0,0,1.96,1,0.0
115.36,13,2,2,0,125.12,130.86,152.5,1,6,0,0.22,0,0,0,0,0.88,0,0.0
440.03,0,2,2,0,288.41,264.78,859.83,0,2,12,0.37,0,1,0,0,1.66,0,0.0
1325.29,19,1,1,0,1195.73,1201.98,2149.6,0,3,2,0.35,0,0,0,0,1.1,0,0.0
4757.36,12,2,0,0,5392.86,5451.12,11312.28,1,4,10,0.35,1,0,0,0,0.87,0,0.0
851.5,20,2,0,0,584.1,595.87,1205.93,0,4,13,0.19,0,0,0,0,1.43,0,0.0
1030.9,1,1,0,0,2455.99,2661.4,5131.08,1,2,10,0.25,0,1,0,0,0.39,0,0.0
91.52,1,2,0,0,42.2,46.45,86.01,2,5,14,0.06,0,1,0,0,1.97,1,0.0
177.53,16,1,2,0,115.3,125.44,182.11,0,1,1,0.4,0,0,0,0,1.42,0,0.0
971.07,1,2,0,0,675.22,695.72,1768.57,0,3,3,0.29,0,1,0,0,1.4,0,1.0
1577.0,21,0,0,0,2301.08,2342.21,6700.62,1,5,5,0.24,0,0,0,0,0.67,0,0.0
216.55,17,1,1,0,351.07,319.44,709.25,0,3,0,0.16,0,0,0,0,0.68,0,0.0
1097.58,9,1,1,0,1511.5,1562.12,3428.15,0,4,6,0.12,1,0,0,0,0.7,0,0.0
576.33,20,0,0,0,685.19,628.54,1371.78,0,4,0,0.12,0,0,0,0,0.92,0,0.0
3516.91,19,2,2,0,1740.35,1766.91,4751.36,0,3,4,0.32,0,0,0,0,1.99,0,0.0
212.36,12,0,2,0,354.55,347.37,800.78,1,2,6,0.34,0,0,0,0,0.61,0,0.0
451.31,7,0,0,0,586.0,556.42,1441.6,0,3,1,0.34,0,0,0,0,0.81,0,0.0
250.81,2,1,0,0,179.32,179.56,475.58,0,4,0,0.61,0,1,0,0,1.4,0,1.0
147.24,2,2,0,0,29.26,31.89,47.7,1,5,6,0.3,0,1,0,0,4.62,1,0.0
3571.86,18,0,0,0,10235.57,9765.15,20085.23,1,2,1,0.21,0,0,0,0,0.37,0,0.0
527.84,2,0,0,1,550.87,596.55,1126.11,0,5,1,0.62,1,1,0,0,0.88,0,1.0
227.01,18,0,0,1,150.88,142.63,330.82,1,1,4,0.77,0,0,0,0,1.59,0,0.0
3346.97,9,2,2,0,1843.27,1808.83,3563.04,1,1,3,0.22,0,0,0,0,1.85,0,0.0
96.21,5,0,0,0,218.65,224.36,585.37,1,4,2,0.59,0,1,0,0,0.43,0,0.0
2344.27,8,0,1,0,2552.14,2644.85,3938.39,1,5,4,0.29,0,0,0,0,0.89,0,0.0
124.26,18,0,1,0,157.08,145.63,356.07,0,3,0,0.25,0,0,0,0,0.85,0,0.0
135.2,14,1,1,0,84.8,78.38,137.76,1,1,0,0.41,0,0,0,0,1.72,0,0.0
397.5,7,2,2,1,523.1,519.08,682.24,0,3,5,0.31,0,0,0,0,0.77,0,0.0
705.67,19,0,2,1,713.21,689.85,1932.53,0,2,1,0.28,0,0,0,0,1.02,0,0.0
185.01,8,0,0,0,28.99,28.84,42.45,2,3,0,0.37,1,0,0,0,6.42,1,1.0
674.22,11,1,1,0,413.01,456.88,860.36,0,1,10,0.17,0,0,0,0,1.48,0,0.0
324.77,20,2,1,0,409.76,399.35,592.3,2,8,2,0.07,0,0,0,0,0.81,0,0.0
249.65,17,1,0,0,245.42,223.62,422.75,0,1,9,0.2,0,0,0,0,1.12,0,0.0
